16 окт. 2025 14:44:07,868  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.players, m: executeEventAction, rq: 3] finished
16 окт. 2025 14:44:07,868  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.players, m: executeEventAction, rq: 3] for request #3
16 окт. 2025 14:44:07,879  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 3] for request #3
16 окт. 2025 14:44:07,879  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 3] for request #3
16 окт. 2025 14:44:07,879  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: gainedFocus, rq: 3]
16 окт. 2025 14:44:07,883  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: gainedFocus, rq: 3] finished
16 окт. 2025 14:44:07,883  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 3] for request #3
16 окт. 2025 14:44:08,454  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.teams, m: gainedFocus, rq: 4] for request #4
16 окт. 2025 14:44:08,454  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.teams, m: gainedFocus, rq: 4] for request #4
16 окт. 2025 14:44:08,454  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.teams, m: gainedFocus, rq: 4]
16 окт. 2025 14:44:08,455  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.teams, m: gainedFocus, rq: 4] finished
16 окт. 2025 14:44:08,455  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.teams, m: gainedFocus, rq: 4] for request #4
16 окт. 2025 14:44:09,355  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.teams, m: executeEventAction, rq: 5] for request #5
16 окт. 2025 14:44:09,355  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.teams, m: executeEventAction, rq: 5] for request #5
16 окт. 2025 14:44:09,355  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.teams, m: executeEventAction, rq: 5]
16 окт. 2025 14:44:09,355  INFO PausableInvocationsLogger - Interaction [f: HockeyStats.teams, m: executeEventAction, rq: 5] called delayUserInteraction: lsfusion.interop.action.HideFormClientAction@4050fbf8
16 окт. 2025 14:44:09,355  INFO PausableInvocationsLogger - Interaction [f: HockeyStats.teams, m: executeEventAction, rq: 5] called delayUserInteraction: lsfusion.interop.action.DestroyFormClientAction@1a2554d
16 окт. 2025 14:44:09,355  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.teams, m: executeEventAction, rq: 5] finished
16 окт. 2025 14:44:09,356  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.teams, m: executeEventAction, rq: 5] for request #5
16 окт. 2025 14:44:09,365  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 4] for request #4
16 окт. 2025 14:44:09,365  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 4] for request #4
16 окт. 2025 14:44:09,365  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: gainedFocus, rq: 4]
16 окт. 2025 14:44:09,366  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: gainedFocus, rq: 4] finished
16 окт. 2025 14:44:09,366  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 4] for request #4
16 окт. 2025 14:44:10,652  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 5] for request #5
16 окт. 2025 14:44:10,652  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 5] for request #5
16 окт. 2025 14:44:10,652  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 5]
16 окт. 2025 14:44:10,653  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 5] finished
16 окт. 2025 14:44:10,653  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 5] for request #5
16 окт. 2025 15:12:43,682  INFO PausableInvocationsLogger - Run invocation: [f: navigator, m: executeNavigatorAction, rq: 0]
16 окт. 2025 15:12:43,691  INFO PausableInvocationsLogger - Interaction [f: navigator, m: executeNavigatorAction, rq: 0] called delayUserInteraction: lsfusion.interop.action.ClientWebAction@274e2517
16 окт. 2025 15:12:43,692  INFO PausableInvocationsLogger - Interaction [f: navigator, m: executeNavigatorAction, rq: 0] called delayUserInteraction: lsfusion.interop.action.ClientWebAction@481f7a27
16 окт. 2025 15:12:43,825  INFO PausableInvocationsLogger - Invocation [f: navigator, m: executeNavigatorAction, rq: 0] finished
16 окт. 2025 15:12:44,505  INFO PausableInvocationsLogger - Run invocation: [f: navigator, m: executeNavigatorAction, rq: 2]
16 окт. 2025 15:12:44,834  INFO PausableInvocationsLogger - Interaction [f: navigator, m: executeNavigatorAction, rq: 2] called delayUserInteraction: FormClientAction[showFormType: DOCKED]
16 окт. 2025 15:12:44,834  INFO PausableInvocationsLogger - Invocation [f: navigator, m: executeNavigatorAction, rq: 2] finished
16 окт. 2025 15:12:44,940  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] for request #0
16 окт. 2025 15:12:44,941  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] for request #0
16 окт. 2025 15:12:44,942  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0]
16 окт. 2025 15:12:44,944  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] finished
16 окт. 2025 15:12:44,945  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] for request #0
16 окт. 2025 15:12:46,118  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] for request #1
16 окт. 2025 15:12:46,118  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] for request #2
16 окт. 2025 15:12:46,118  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] for request #1
16 окт. 2025 15:12:46,118  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changePageSize, rq: 1]
16 окт. 2025 15:12:46,118  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] finished
16 окт. 2025 15:12:46,118  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] for request #1
16 окт. 2025 15:12:46,118  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] for request #2
16 окт. 2025 15:12:46,118  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changePageSize, rq: 2]
16 окт. 2025 15:12:46,120  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] finished
16 окт. 2025 15:12:46,120  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] for request #2
16 окт. 2025 15:12:49,605  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 3] for request #3
16 окт. 2025 15:12:49,605  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 3] for request #3
16 окт. 2025 15:12:49,605  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 3]
16 окт. 2025 15:12:49,606  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 3] finished
16 окт. 2025 15:12:49,606  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 3] for request #3
16 окт. 2025 15:12:56,394  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 4] for request #4
16 окт. 2025 15:12:56,394  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 4] for request #4
16 окт. 2025 15:12:56,394  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 4]
16 окт. 2025 15:12:56,418  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 4] finished
16 окт. 2025 15:12:56,418  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 4] for request #4
16 окт. 2025 15:12:58,172  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 5] for request #5
16 окт. 2025 15:12:58,172  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 5] for request #5
16 окт. 2025 15:12:58,172  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 5]
16 окт. 2025 15:12:58,185  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 5] finished
16 окт. 2025 15:12:58,185  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 5] for request #5
16 окт. 2025 15:13:00,317  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6] for request #6
16 окт. 2025 15:13:00,317  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6] for request #6
16 окт. 2025 15:13:00,317  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6]
16 окт. 2025 15:13:00,343  INFO PausableInvocationsLogger - Interaction [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6] called delayUserInteraction: MessageClientAction[caption: lsFusion, msg: Изменения были удачно записаны..., type: LOG]
16 окт. 2025 15:13:00,343  INFO PausableInvocationsLogger - Interaction [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6] called delayUserInteraction: lsfusion.interop.action.HideFormClientAction@67a40700
16 окт. 2025 15:13:00,344  INFO PausableInvocationsLogger - Interaction [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6] called delayUserInteraction: lsfusion.interop.action.DestroyFormClientAction@481d92a0
16 окт. 2025 15:13:00,344  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6] finished
16 окт. 2025 15:13:00,344  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6] for request #6
16 окт. 2025 15:13:01,753  INFO PausableInvocationsLogger - Run invocation: [f: navigator, m: executeNavigatorAction, rq: 3]
16 окт. 2025 15:13:01,850  INFO PausableInvocationsLogger - Interaction [f: navigator, m: executeNavigatorAction, rq: 3] called delayUserInteraction: FormClientAction[showFormType: DOCKED]
16 окт. 2025 15:13:01,850  INFO PausableInvocationsLogger - Invocation [f: navigator, m: executeNavigatorAction, rq: 3] finished
16 окт. 2025 15:13:01,906  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] for request #0
16 окт. 2025 15:13:01,906  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] for request #0
16 окт. 2025 15:13:01,906  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0]
16 окт. 2025 15:13:01,907  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] finished
16 окт. 2025 15:13:01,907  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] for request #0
16 окт. 2025 15:13:03,051  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] for request #2
16 окт. 2025 15:13:03,051  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] for request #1
16 окт. 2025 15:13:03,051  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] for request #1
16 окт. 2025 15:13:03,051  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changePageSize, rq: 1]
16 окт. 2025 15:13:03,051  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] finished
16 окт. 2025 15:13:03,052  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] for request #1
16 окт. 2025 15:13:03,052  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] for request #2
16 окт. 2025 15:13:03,052  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changePageSize, rq: 2]
16 окт. 2025 15:13:03,053  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] finished
16 окт. 2025 15:13:03,053  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] for request #2
16 окт. 2025 15:13:04,808  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 3] for request #3
16 окт. 2025 15:13:04,808  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 3] for request #3
16 окт. 2025 15:13:04,808  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 3]
16 окт. 2025 15:13:04,810  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 3] finished
16 окт. 2025 15:13:04,810  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 3] for request #3
16 окт. 2025 15:13:38,818  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 4] for request #4
16 окт. 2025 15:13:38,818  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 4] for request #4
16 окт. 2025 15:13:38,818  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 4]
16 окт. 2025 15:13:38,819  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 4] finished
16 окт. 2025 15:13:38,819  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 4] for request #4
16 окт. 2025 15:13:39,257  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 5] for request #5
16 окт. 2025 15:13:39,257  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 5] for request #5
16 окт. 2025 15:13:39,257  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 5]
16 окт. 2025 15:13:39,258  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 5] finished
16 окт. 2025 15:13:39,258  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 5] for request #5
16 окт. 2025 15:13:40,525  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6] for request #6
16 окт. 2025 15:13:40,525  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6] for request #6
16 окт. 2025 15:13:40,525  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6]
16 окт. 2025 15:13:40,560  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6] finished
16 окт. 2025 15:13:40,560  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 6] for request #6
16 окт. 2025 15:13:41,904  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 7] for request #7
16 окт. 2025 15:13:41,905  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 7] for request #7
16 окт. 2025 15:13:41,905  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 7]
16 окт. 2025 15:13:41,931  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 7] finished
16 окт. 2025 15:13:41,931  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 7] for request #7
16 окт. 2025 15:13:42,828  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 8] for request #8
16 окт. 2025 15:13:42,828  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 8] for request #8
16 окт. 2025 15:13:42,828  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 8]
16 окт. 2025 15:13:42,849  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 8] finished
16 окт. 2025 15:13:42,849  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 8] for request #8
16 окт. 2025 15:13:43,044  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 9] for request #9
16 окт. 2025 15:13:43,044  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 9] for request #9
16 окт. 2025 15:13:43,045  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 9]
16 окт. 2025 15:13:43,063  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 9] finished
16 окт. 2025 15:13:43,063  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 9] for request #9
16 окт. 2025 15:13:44,259  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 10] for request #10
16 окт. 2025 15:13:44,259  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 10] for request #10
16 окт. 2025 15:13:44,260  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 10]
16 окт. 2025 15:13:44,646  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 10] finished
16 окт. 2025 15:13:44,646  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 10] for request #10
16 окт. 2025 15:13:45,619  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 11] for request #11
16 окт. 2025 15:13:45,619  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 11] for request #11
16 окт. 2025 15:13:45,619  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 11]
16 окт. 2025 15:13:45,621  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 11] finished
16 окт. 2025 15:13:45,621  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 11] for request #11
16 окт. 2025 15:14:06,377  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 12] for request #12
16 окт. 2025 15:14:06,377  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 12] for request #12
16 окт. 2025 15:14:06,377  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 12]
16 окт. 2025 15:14:06,380  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 12] finished
16 окт. 2025 15:14:06,380  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 12] for request #12
16 окт. 2025 15:14:08,361  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 13] for request #13
16 окт. 2025 15:14:08,361  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 13] for request #13
16 окт. 2025 15:14:08,361  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 13]
16 окт. 2025 15:14:08,362  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 13] finished
16 окт. 2025 15:14:08,362  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changeGroupObject, rq: 13] for request #13
16 окт. 2025 15:14:08,621  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 14] for request #14
16 окт. 2025 15:14:08,621  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 14] for request #14
16 окт. 2025 15:14:08,621  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 14]
16 окт. 2025 15:14:08,666  INFO PausableInvocationsLogger - Interaction [f: HockeyStats.scoreTable, m: executeEventAction, rq: 14] called pauseForUserInteraction: [lsfusion.interop.action.RequestUserInputClientAction@51dc4360]
16 окт. 2025 15:14:09,364  INFO PausableInvocationsLogger - Interaction [f: HockeyStats.scoreTable, m: executeEventAction, rq: 14] resumed after userInteraction: [UserInputResult[editCanceled=true, value=null]]
16 окт. 2025 15:14:09,365  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 14] finished
16 окт. 2025 15:14:09,365  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 14] for request #14
16 окт. 2025 15:14:13,688  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 15] for request #15
16 окт. 2025 15:14:13,688  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 15] for request #15
16 окт. 2025 15:14:13,688  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 15]
16 окт. 2025 15:14:13,700  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 15] finished
16 окт. 2025 15:14:13,700  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 15] for request #15
16 окт. 2025 15:14:15,406  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 16] for request #16
16 окт. 2025 15:14:15,406  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 16] for request #16
16 окт. 2025 15:14:15,406  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 16]
16 окт. 2025 15:14:15,420  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 16] finished
16 окт. 2025 15:14:15,420  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 16] for request #16
16 окт. 2025 15:24:08,469  INFO PausableInvocationsLogger - Run invocation: [f: navigator, m: executeNavigatorAction, rq: 4]
16 окт. 2025 15:24:08,540  INFO PausableInvocationsLogger - Interaction [f: navigator, m: executeNavigatorAction, rq: 4] called delayUserInteraction: FormClientAction[showFormType: DOCKED]
16 окт. 2025 15:24:08,540  INFO PausableInvocationsLogger - Invocation [f: navigator, m: executeNavigatorAction, rq: 4] finished
16 окт. 2025 15:24:08,608  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] for request #0
16 окт. 2025 15:24:08,608  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] for request #0
16 окт. 2025 15:24:08,608  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0]
16 окт. 2025 15:24:08,609  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] finished
16 окт. 2025 15:24:08,609  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: gainedFocus, rq: 0] for request #0
16 окт. 2025 15:24:09,766  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] for request #1
16 окт. 2025 15:24:09,766  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] for request #1
16 окт. 2025 15:24:09,766  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changePageSize, rq: 1]
16 окт. 2025 15:24:09,767  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] finished
16 окт. 2025 15:24:09,767  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 1] for request #1
16 окт. 2025 15:24:09,767  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] for request #2
16 окт. 2025 15:24:09,767  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] for request #2
16 окт. 2025 15:24:09,767  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: changePageSize, rq: 2]
16 окт. 2025 15:24:09,768  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] finished
16 окт. 2025 15:24:09,768  INFO PausableInvocationsLogger - Releasing request lock for [f: HockeyStats.scoreTable, m: changePageSize, rq: 2] for request #2
16 окт. 2025 15:24:11,424  INFO PausableInvocationsLogger - Acquiring request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 3] for request #3
16 окт. 2025 15:24:11,434  INFO PausableInvocationsLogger - Acquired request lock for [f: HockeyStats.scoreTable, m: executeEventAction, rq: 3] for request #3
16 окт. 2025 15:24:11,434  INFO PausableInvocationsLogger - Run invocation: [f: HockeyStats.scoreTable, m: executeEventAction, rq: 3]
16 окт. 2025 15:24:11,446  INFO PausableInvocationsLogger - Invocation [f: HockeyStats.scoreTable, m: executeEventAction, rq: 3] finished
